ID	GeneSymbol	Description	Log2FC	AdjPValue
Q3U9U9	Eif4g2	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Eif4g2 PE=2 SV=1	NA	NA
P63242	Eif5a	Eukaryotic translation initiation factor 5A-1 OS=Mus musculus OX=10090 GN=Eif5a PE=1 SV=2	2.83	2.55E-06
Q3UFF9	Elavl1	ELAV-like protein OS=Mus musculus OX=10090 GN=Elavl1 PE=2 SV=1	6.64	NA
Q9ESZ9	Eln	ELN (Fragment) OS=Mus musculus OX=10090 PE=4 SV=1	4.68	0.003103895
Q9CRD2	Emc2	ER membrane protein complex subunit 2 OS=Mus musculus OX=10090 GN=Emc2 PE=1 SV=1	1.2	0.054519446
Q9EP72	Emc7	ER membrane protein complex subunit 7 OS=Mus musculus OX=10090 GN=Emc7 PE=1 SV=1	0.94	3.72E-05
O08579	Emd	Emerin OS=Mus musculus OX=10090 GN=Emd PE=1 SV=1	2.48	0.020330074
Q99K41	Emilin1	EMILIN-1 OS=Mus musculus OX=10090 GN=Emilin1 PE=1 SV=1	2.88	0.000180044
Q3UN47	Endog	Endonuclease G OS=Mus musculus OX=10090 GN=Endog PE=1 SV=1	-0.26	0.07691243
B0QZL1	Eno1	Alpha-enolase (Fragment) OS=Mus musculus OX=10090 GN=Eno1 PE=1 SV=1	NA	NA
Q5FW97	Eno1; Gm5506; Eno1b	"Enolase 1, alpha non-neuron OS=Mus musculus OX=10090 GN=EG433182 PE=1 SV=1"	1.86	2.46E-05
P21550	Eno3	Beta-enolase OS=Mus musculus OX=10090 GN=Eno3 PE=1 SV=3	1.34	0.000257859
Q921Q6	Entpd1	Entpd1 protein OS=Mus musculus OX=10090 GN=Entpd1 PE=2 SV=1	NA	NA
O70318	Epb4.1l2; Epb41l2	Band 4.1-like protein 2 OS=Mus musculus OX=10090 GN=Epb41l2 PE=1 SV=2	0.63	0.536462941
P34914	Ephx2	Bifunctional epoxide hydrolase 2 OS=Mus musculus OX=10090 GN=Ephx2 PE=1 SV=2	0.48	0.249418169
B9EIU1	Eprs	Glutamyl-prolyl-tRNA synthetase OS=Mus musculus OX=10090 GN=Eprs PE=2 SV=1	1.07	0.032174959
P57759	Erp29	Endoplasmic reticulum resident protein 29 OS=Mus musculus OX=10090 GN=Erp29 PE=1 SV=2	1.78	5.51E-07
Q3U7R1	Esyt1	Extended synaptotagmin-1 OS=Mus musculus OX=10090 GN=Esyt1 PE=1 SV=2	0.61	0.005842899
Q99LC5	Etfa	"Electron transfer flavoprotein subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Etfa PE=1 SV=2"	0.25	0.21714155
Q9DCW4	Etfb	Electron transfer flavoprotein subunit beta OS=Mus musculus OX=10090 GN=Etfb PE=1 SV=3	0.07	0.57272669
Q921G7	Etfdh	"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial OS=Mus musculus OX=10090 GN=Etfdh PE=1 SV=1"	-0.25	0.066357834
Q9DCM0	Ethe1	"Persulfide dioxygenase ETHE1, mitochondrial OS=Mus musculus OX=10090 GN=Ethe1 PE=1 SV=2"	2.06	NA
Q3UXR4	Ezr	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ezr PE=2 SV=1	1.08	0.000980349
P11404	Fabp3	"Fatty acid-binding protein, heart OS=Mus musculus OX=10090 GN=Fabp3 PE=1 SV=5"	-0.1	0.752499365
P04117	Fabp4	"Fatty acid-binding protein, adipocyte OS=Mus musculus OX=10090 GN=Fabp4 PE=1 SV=3"	-0.49	0.074103921
Q8R0F8	Fahd1	"Acylpyruvase FAHD1, mitochondrial OS=Mus musculus OX=10090 GN=Fahd1 PE=1 SV=2"	2.1	5.96E-06
Q6A0A9	Fam120a	Constitutive coactivator of PPAR-gamma-like protein 1 OS=Mus musculus OX=10090 GN=FAM120A PE=1 SV=2	NA	NA
Q9D6U8	Fam162a	Protein FAM162A OS=Mus musculus OX=10090 GN=Fam162a PE=1 SV=1	0.06	0.930706082
Q9CWE0	Fam54b; Mtfr1l	Mitochondrial fission regulator 1-like OS=Mus musculus OX=10090 GN=Mtfr1l PE=1 SV=1	0.06	0.672903577
Q9DCV4	Fam82b; Rmdn1	Regulator of microtubule dynamics protein 1 OS=Mus musculus OX=10090 GN=Rmdn1 PE=1 SV=2	-0.1	0.077550767
Q80VD1	Fam98b	Protein FAM98B OS=Mus musculus OX=10090 GN=Fam98b PE=1 SV=1	NA	NA
Q4FJQ2	Farsa	Farsla protein OS=Mus musculus OX=10090 GN=Farsa PE=2 SV=1	6.64	NA
Q3UJS2	Fbl	Uncharacterized protein OS=Mus musculus OX=10090 GN=Fbl PE=2 SV=1	4.04	0.001276231
A0A1Y7VJW9	Fbln5	Fibulin-5 OS=Mus musculus OX=10090 GN=Fbln5 PE=1 SV=1	6.64	NA
O88840	Fbn1	Mutant fibrillin-1 OS=Mus musculus OX=10090 GN=Fbn1 PE=2 SV=1	3.25	7.18E-05
Q4FZG2	Fdx1	Fdx1 protein (Fragment) OS=Mus musculus OX=10090 GN=Fdx1 PE=2 SV=1	1.82	0.001146918
P22315	Fech	"Ferrochelatase, mitochondrial OS=Mus musculus OX=10090 GN=Fech PE=1 SV=2"	1.31	0.012944516
Q3UMA4	Fermt2	Uncharacterized protein OS=Mus musculus OX=10090 GN=Fermt2 PE=2 SV=1	2.37	NA
A6X940	Fermt2	Fermitin family homolog 2 (Fragment) OS=Mus musculus OX=10090 GN=Fermt2 PE=1 SV=1	NA	NA
E9PV24	Fga	Fibrinogen alpha chain OS=Mus musculus OX=10090 GN=Fga PE=1 SV=1	1.58	0.265947381
Q3TGR2	Fgb	"Fibrinogen, B beta polypeptide, isoform CRA_a OS=Mus musculus OX=10090 GN=Fgb PE=1 SV=1"	2.22	0.115820896
Q3UEM7	Fgg	Uncharacterized protein OS=Mus musculus OX=10090 GN=Fgg PE=1 SV=1	2	0.08850699
P97807	Fh1	"Fumarate hydratase, mitochondrial OS=Mus musculus OX=10090 GN=Fh PE=1 SV=3"	0.85	0.007649245
A2AEX6	Fhl1	Four and a half LIM domains protein 1 OS=Mus musculus OX=10090 GN=Fhl1 PE=1 SV=1	6.64	NA
Q543D7	Fhl2	"Four and a half LIM domains 2, isoform CRA_a OS=Mus musculus OX=10090 GN=Fhl2 PE=1 SV=1"	-0.44	0.041975687
Q76LL6	Fhod3	FH1/FH2 domain-containing protein 3 OS=Mus musculus OX=10090 GN=Fhod3 PE=1 SV=1	-1.95	0.012783205
Q9CQ92	Fis1	Mitochondrial fission 1 protein OS=Mus musculus OX=10090 GN=Fis1 PE=1 SV=1	0.16	0.259850254
P26883	Fkbp1a	Peptidyl-prolyl cis-trans isomerase FKBP1A OS=Mus musculus OX=10090 GN=Fkbp1a PE=1 SV=2	2.21	1.63E-05
Q62446	Fkbp3	Peptidyl-prolyl cis-trans isomerase FKBP3 OS=Mus musculus OX=10090 GN=Fkbp3 PE=1 SV=2	0.36	0.00137729
O35465	Fkbp8	Peptidyl-prolyl cis-trans isomerase FKBP8 OS=Mus musculus OX=10090 GN=Fkbp8 PE=1 SV=2	0.9	0.003177456
B7FAV1	Flna	"Filamin, alpha (Fragment) OS=Mus musculus OX=10090 GN=Flna PE=1 SV=1"	1.9	0.002267403
Q80X90	Flnb	Filamin-B OS=Mus musculus OX=10090 GN=Flnb PE=1 SV=3	NA	NA
Q8VHX6	Flnc	Filamin-C OS=Mus musculus OX=10090 GN=Flnc PE=1 SV=3	2.85	8.59E-07
Q3TCF1	Fn1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Fn1 PE=2 SV=1	1.97	5.07E-06
A0A0G2JFY5	Fubp1	Far upstream element-binding protein 1 OS=Mus musculus OX=10090 GN=Fubp1 PE=1 SV=1	0.8	0.056530513
Q9D6K8	Fundc2	FUN14 domain-containing protein 2 OS=Mus musculus OX=10090 GN=Fundc2 PE=1 SV=1	0.1	0.393614455
Q3UK30	Fus	Uncharacterized protein OS=Mus musculus OX=10090 PE=2 SV=1	3.1	0.000121495
Q9WV96	Fxc1; Timm10b	Mitochondrial import inner membrane translocase subunit Tim10 B OS=Mus musculus OX=10090 GN=Timm10b PE=1 SV=1	0.8	0.167775204
Q61584	Fxr1	Fragile X mental retardation syndrome-related protein 1 OS=Mus musculus OX=10090 GN=Fxr1 PE=1 SV=2	1.59	0.007444715
Q9WVR4	Fxr2	Fragile X mental retardation syndrome-related protein 2 OS=Mus musculus OX=10090 GN=Fxr2 PE=1 SV=1	2.39	0.001138647
Q8VDC1	Fyco1	FYVE and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Fyco1 PE=1 SV=1	0.23	0.185631381
Q571F9	G3bp1	MKIAA4115 protein (Fragment) OS=Mus musculus OX=10090 GN=G3bp1 PE=2 SV=1	1.98	4.69E-05
Q3U541	G3bp2	"RIKEN cDNA E430034L04, isoform CRA_b OS=Mus musculus OX=10090 GN=G3bp2 PE=2 SV=1"	1.21	0.001071769
Q9CR59	Gadd45gip1	Growth arrest and DNA damage-inducible proteins-interacting protein 1 OS=Mus musculus OX=10090 GN=Gadd45gip1 PE=1 SV=1	-0.62	0.031858444
A1A4T2	Ganab	Alpha glucosidase 2 alpha neutral subunit OS=Mus musculus OX=10090 GN=Ganab PE=2 SV=1	3.51	0.01719467
A0A0A0MQF6	Gapdh	Glyceraldehyde-3-phosphate dehydrogenase OS=Mus musculus OX=10090 GN=Gapdh PE=1 SV=1	1.06	7.10E-05
Q8CBY0	Gatc	"Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial OS=Mus musculus OX=10090 GN=Gatc PE=1 SV=1"	0.43	0.217301532
Q3TD78	Gbas; Nipsnap2	Uncharacterized protein OS=Mus musculus OX=10090 GN=Nipsnap2 PE=2 SV=1	0.05	0.764032536
A0A0A0MQ68	Gcdh	"Glutaryl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Gcdh PE=1 SV=1"	-1.53	0.078133727
Q91WK5	Gcsh	"Glycine cleavage system H protein, mitochondrial OS=Mus musculus OX=10090 GN=Gcsh PE=1 SV=2"	1.45	0.15821698
P56213	Gfer	FAD-linked sulfhydryl oxidase ALR OS=Mus musculus OX=10090 GN=Gfer PE=1 SV=2	NA	NA
Q8K0D5	Gfm1	"Elongation factor G, mitochondrial OS=Mus musculus OX=10090 GN=Gfm1 PE=1 SV=1"	2.56	0.00120611
Q3TSU6	Gfm2	"Ribosome-releasing factor 2, mitochondrial OS=Mus musculus OX=10090 GN=Gfm2 PE=2 SV=1"	1.82	0.500307153
D3YWB5	Gimap4	GTPase IMAP family member 4 OS=Mus musculus OX=10090 GN=Gimap4 PE=1 SV=1	6.64	NA
Q7TMQ1	Gja1	Gap junction protein OS=Mus musculus OX=10090 GN=Gja1 PE=2 SV=1	-0.46	0.026620197
Q9CYL5	Glipr2	Golgi-associated plant pathogenesis-related protein 1 OS=Mus musculus OX=10090 GN=Glipr2 PE=1 SV=3	0.57	0.049711911
Q6P0X6	Glrx2	Glrx2 protein (Fragment) OS=Mus musculus OX=10090 GN=Glrx2 PE=2 SV=1	-0.48	0.078779567
D3Z7P3	Gls	"Glutaminase kidney isoform, mitochondrial OS=Mus musculus OX=10090 GN=Gls PE=1 SV=1"	1.58	0.012977408
P26443	Glud1	"Glutamate dehydrogenase 1, mitochondrial OS=Mus musculus OX=10090 GN=Glud1 PE=1 SV=1"	1.52	0.001274751
D3YYT1	Glyr1	Putative oxidoreductase GLYR1 OS=Mus musculus OX=10090 GN=Glyr1 PE=1 SV=1	1.92	0.000144249
P60060	Gm10177; Sec61g; Gm11575; LOC102637269; Gm4184	Protein transport protein Sec61 subunit gamma OS=Mus musculus OX=10090 GN=Sec61g PE=3 SV=1	2.12	3.78E-05
Q3TZ23	Gm14866; LOC101056076	Uncharacterized protein OS=Mus musculus OX=10090 GN=Gm14866 PE=2 SV=1	-0.77	0.051127917
Q6Y642	Gm20498; Synj2bp-cox16	Activin receptor-interacting protein 2a OS=Mus musculus OX=10090 PE=2 SV=1	-0.49	0.06441191
P0DJF2	Gm20571; Pet117	"Protein PET117 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Pet117 PE=3 SV=1"	0.2	0.235817827
Q9CQC7	Gm3244; Ndufb4; Gm3873	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4 OS=Mus musculus OX=10090 GN=Ndufb4 PE=1 SV=3	-1.5	3.00E-07
Q3UTE1	Gm4832	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Gm4832 PE=2 SV=1	NA	NA
Q7M754	Gm5409	Try10-like trypsinogen OS=Mus musculus OX=10090 GN=Gm5409 PE=2 SV=1	-0.39	0.74967389
B0LAC7	Gm8894	Myosin light polypeptide 6 alkali smooth muscle and non-muscle protein (Fragment) OS=Mus musculus OX=10090 GN=Myl6 PE=2 SV=1	0.77	0.01492797
P08752	Gnai2	Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Mus musculus OX=10090 GN=Gnai2 PE=1 SV=5	0.85	0.000124903
Q3TQ70	Gnb1	Beta1 subnuit of GTP-binding protein OS=Mus musculus OX=10090 GN=Gnb1 PE=1 SV=1	1.72	0.027858638
P68040	Gnb2l1; Rack1	Receptor of activated protein C kinase 1 OS=Mus musculus OX=10090 GN=Rack1 PE=1 SV=3	2.14	0.092870227
O88630	Gosr1	Golgi SNAP receptor complex member 1 OS=Mus musculus OX=10090 GN=Gosr1 PE=1 SV=2	1.45	0.000155301
A2A9I0	Gosr2	Golgi SNAP receptor complex member 2 OS=Mus musculus OX=10090 GN=Gosr2 PE=1 SV=1	NA	NA
P05202	Got2	"Aspartate aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Got2 PE=1 SV=1"	0.04	0.500307153
Q64521	Gpd2	"Glycerol-3-phosphate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Gpd2 PE=1 SV=2"	0.05	0.793931166
P06745	Gpi1	Glucose-6-phosphate isomerase OS=Mus musculus OX=10090 GN=Gpi PE=1 SV=4	1.38	0.000346121
O70325	Gpx4	Phospholipid hydroperoxide glutathione peroxidase OS=Mus musculus OX=10090 GN=Gpx4 PE=1 SV=4	1.35	3.29E-05
Q8CAP5	Gramd3	Uncharacterized protein OS=Mus musculus OX=10090 GN=Gramd3 PE=2 SV=1	NA	NA
Q3U8W3	Grn	Uncharacterized protein OS=Mus musculus OX=10090 GN=Grn PE=2 SV=1	2.24	NA
Q99LP6	Grpel1	"GrpE protein homolog 1, mitochondrial OS=Mus musculus OX=10090 GN=Grpel1 PE=1 SV=1"	1.51	0.003275458
E9Q179	Grsf1	G-rich sequence factor 1 OS=Mus musculus OX=10090 GN=Grsf1 PE=1 SV=1	0.96	0.127436312
E9QAQ5	Gsk3b	Glycogen synthase kinase-3 beta OS=Mus musculus OX=10090 GN=Gsk3b PE=1 SV=1	1.02	0.056573044
Q3UCW8	Gsn	Uncharacterized protein OS=Mus musculus OX=10090 GN=Gsn PE=2 SV=1	1.04	0.001571401
Q9DCM2	Gstk1	Glutathione S-transferase kappa 1 OS=Mus musculus OX=10090 GN=Gstk1 PE=1 SV=3	-1.78	0.006715531
Q9JJA0	Gstz1	"Brain cDNA, clone MNCb-6148, similar to Mus musculus glutathione transferase zeta 1 (maleylacetoacetate isomerase) (Gstz1), mRNA OS=Mus musculus OX=10090 GN=Gstz1 PE=2 SV=1"	NA	NA
Q3TEN9	Gyk; Gk	Uncharacterized protein OS=Mus musculus OX=10090 GN=Gk PE=2 SV=1	-0.11	0.977792499
Q3U4Y0	H1f0	Uncharacterized protein OS=Mus musculus OX=10090 GN=H1f0 PE=2 SV=1	0.27	0.037047649
B2RVP5	H2afv	Histone H2A OS=Mus musculus OX=10090 GN=H2afv PE=2 SV=1	0.87	0.003551605
P27661	H2afx	Histone H2AX OS=Mus musculus OX=10090 GN=H2afx PE=1 SV=2	0.69	0.000388636
Q8CA90	H2afy	Histone H2A OS=Mus musculus OX=10090 GN=H2afy PE=2 SV=1	0.55	0.000331427
Q9CTR1	H2afy2	Histone H2A (Fragment) OS=Mus musculus OX=10090 GN=H2afy2 PE=2 SV=1	NA	NA
O78206	H2-D1	H-2D cell surface glycoprotein (Fragment) OS=Mus musculus OX=10090 GN=H-2D PE=3 SV=1	0.71	0.008221935
P50171	H2-Ke6	Estradiol 17-beta-dehydrogenase 8 OS=Mus musculus OX=10090 GN=Hsd17b8 PE=1 SV=2	0.41	0.105087817
P84244	H3f3a; H3f3b	Histone H3.3 OS=Mus musculus OX=10090 GN=H3f3a PE=1 SV=2	1.06	0.000144395
Q61425	Hadh	"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Hadh PE=1 SV=2"	0.3	0.323003101
Q8BMS1	Hadha	"Trifunctional enzyme subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Hadha PE=1 SV=1"	-0.28	0.164137116
Q99JY0	Hadhb	"Trifunctional enzyme subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Hadhb PE=1 SV=1"	-0.21	0.075402285
Q3U890	Hars	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hars PE=2 SV=1	2.04	6.67E-05
A0A0G2JDP0	Hax1	HCLS1-associated protein X-1 OS=Mus musculus OX=10090 GN=Hax1 PE=1 SV=1	3.06	6.56E-07
Q9CY06	Hba-a1	Uncharacterized protein OS=Mus musculus OX=10090 PE=2 SV=1	1.49	0.00012351
Q9D1L9	Hbxip; Lamtor5	Ragulator complex protein LAMTOR5 OS=Mus musculus OX=10090 GN=Lamtor5 PE=1 SV=1	1.36	0.000253505
P53702	Hccs	Cytochrome c-type heme lyase OS=Mus musculus OX=10090 GN=Hccs PE=1 SV=2	0.66	0.005075061
Q61191	Hcfc1	Host cell factor 1 OS=Mus musculus OX=10090 GN=Hcfc1 PE=1 SV=2	NA	NA
Q8VDJ3	Hdlbp	Vigilin OS=Mus musculus OX=10090 GN=Hdlbp PE=1 SV=1	3.08	0.000122381
Q3TMK0	Heatr1	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Heatr1 PE=2 SV=1	0.28	0.256879538
A2AB66	Hexim2	Protein HEXIM2 (Fragment) OS=Mus musculus OX=10090 GN=Hexim2 PE=1 SV=1	0.41	0.24399427
Q99L13	Hibadh	"3-hydroxyisobutyrate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Hibadh PE=1 SV=1"	1.32	0.005863585
Q8QZS1	Hibch	"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Mus musculus OX=10090 GN=Hibch PE=1 SV=1"	1.13	0.0013501
Q9CQJ1	Higd2a	HIG1 domain family member 2A OS=Mus musculus OX=10090 GN=Higd2a PE=3 SV=1	0.28	0.025068296
P70349	Hint1	Histidine triad nucleotide-binding protein 1 OS=Mus musculus OX=10090 GN=Hint1 PE=1 SV=3	NA	NA
Q5M9J2	Hint2	Histidine triad nucleotide binding protein 2 OS=Mus musculus OX=10090 GN=Hint2 PE=1 SV=1	0.87	0.002562043
P43275	Hist1h1a	Histone H1.1 OS=Mus musculus OX=10090 GN=Hist1h1a PE=1 SV=2	1.17	0.00028985
Q1WWK3	Hist1h1b	Hist1h1b protein (Fragment) OS=Mus musculus OX=10090 GN=Hist1h1b PE=2 SV=1	0.55	0.002323575
Q3U292	Hist1h1d	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hist1h1d PE=2 SV=1	0.74	0.022038578
P43274	Hist1h1e	Histone H1.4 OS=Mus musculus OX=10090 GN=Hist1h1e PE=1 SV=2	0.41	0.00256337
Q64475	Hist1h2bb	Histone H2B type 1-B OS=Mus musculus OX=10090 GN=Hist1h2bb PE=1 SV=3	1.18	0.00053741
B9EI85	Hist1h3d; Hist1h3f; Hist2h3c1; Hist2h3b; Hist2h3c2; Hist1h3c; Hist1h3e; Hist1h3b	Histone H3 OS=Mus musculus OX=10090 GN=Hist2h3b PE=2 SV=1	1.22	4.71E-06
A1L0V4	Hist1h3h; Hist1h3i	Histone H3 (Fragment) OS=Mus musculus OX=10090 GN=Hist1h3i PE=2 SV=1	1.54	3.05E-05
Q149V4	Hist2h2ac	Histone H2A OS=Mus musculus OX=10090 GN=Hist2h2ac PE=2 SV=1	0.87	4.69E-05
A2AB79	Hist3h2a	Histone H2A OS=Mus musculus OX=10090 GN=Hist3h2a PE=2 SV=1	0.62	0.017842823
P62806	Hist4h4; Hist1h4a; Hist1h4k; Hist1h4c; Hist1h4i; Hist1h4n; Hist1h4h; Hist1h4f; Hist1h4j; Hist1h4b; Hist1h4m; Hist1h4d; Hist2h4; LOC100862646; LOC102641229	Histone H4 OS=Mus musculus OX=10090 GN=Hist1h4a PE=1 SV=2	0.77	1.50E-07
Q3TJE3	Hk1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hk1 PE=2 SV=1	1.01	0.001071769
O08528	Hk2	Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1	1.69	0.000429234
Q8BNM0	Hmgb1	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 PE=2 SV=1	0.82	9.48E-05
Q9CT19	Hmgb2	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Hmgb2 PE=2 SV=3	0.29	0.215800154
A2AP78	Hmgb3	High mobility group protein B3 (Fragment) OS=Mus musculus OX=10090 GN=Hmgb3 PE=1 SV=1	0.33	0.132891303
P38060	Hmgcl	"Hydroxymethylglutaryl-CoA lyase, mitochondrial OS=Mus musculus OX=10090 GN=Hmgcl PE=1 SV=2"	1.17	0.014539802
Q3U6W4	Hmox2	Heme oxygenase OS=Mus musculus OX=10090 GN=Hmox2 PE=2 SV=1	1.73	0.003184668
Q9CX86	Hnrnpa0	Heterogeneous nuclear ribonucleoprotein A0 OS=Mus musculus OX=10090 GN=Hnrnpa0 PE=1 SV=1	1.99	4.69E-05
Q3UK83	Hnrnpa1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hnrnpa1 PE=2 SV=1	2.81	0.00022124
O88569	Hnrnpa2b1	Heterogeneous nuclear ribonucleoproteins A2/B1 OS=Mus musculus OX=10090 GN=Hnrnpa2b1 PE=1 SV=2	1.89	7.87E-05
Q3UZG3	Hnrnpa3	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hnrnpa3 PE=2 SV=1	3.41	2.32E-06
Q0VG47	Hnrnpa3	Heterogeneous nuclear ribonucleoprotein A3 OS=Mus musculus OX=10090 GN=Hnrnpa3 PE=2 SV=1	2.59	1.22E-05
Q9D6G1	Hnrnpab	"Heterogeneous nuclear ribonucleoprotein A/B, isoform CRA_b OS=Mus musculus OX=10090 GN=Hnrnpab PE=2 SV=1"	3.39	0.000149213
Q3U6P5	Hnrnpc	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hnrnpc PE=2 SV=1	2.62	0.000334838
Q60668	Hnrnpd	Heterogeneous nuclear ribonucleoprotein D0 OS=Mus musculus OX=10090 GN=Hnrnpd PE=1 SV=2	2.95	0.000251143
P70333	Hnrnph2	Heterogeneous nuclear ribonucleoprotein H2 OS=Mus musculus OX=10090 GN=Hnrnph2 PE=1 SV=1	3.42	4.87E-06
Q3U9Q3	Hnrnpk	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hnrnpk PE=2 SV=1	2.51	6.67E-05
Q3UMT7	Hnrnpl	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hnrnpl PE=2 SV=1	4.12	0.000676221
Q3TW40	Hnrnpm	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hnrnpm PE=2 SV=1	2.76	0.000106257
Q3UZI0	Hnrnpr	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Hnrnpr PE=2 SV=1	1.93	0.002142249
Q8C290	Hnrnpu	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hnrnpu PE=2 SV=1	2.61	4.17E-05
Q00PI9	Hnrnpul2	Heterogeneous nuclear ribonucleoprotein U-like protein 2 OS=Mus musculus OX=10090 GN=Hnrnpul2 PE=1 SV=2	6.64	NA
Q3TEA8	Hp1bp3	Heterochromatin protein 1-binding protein 3 OS=Mus musculus OX=10090 GN=Hp1bp3 PE=1 SV=1	0.14	0.756525441
Q9QZV4	Hrc	Histidine-rich Ca2+ binding protein OS=Mus musculus OX=10090 GN=Hrc PE=2 SV=1	-1.4	0.002370649
Q99N15	Hsd17b10	17beta-hydroxysteroid dehydrogenase type 10/short chain L-3-hydroxyacyl-CoA dehydrogenase OS=Mus musculus OX=10090 GN=Hsd17b10 PE=1 SV=1	0.19	0.951635821
P51660	Hsd17b4	Peroxisomal multifunctional enzyme type 2 OS=Mus musculus OX=10090 GN=Hsd17b4 PE=1 SV=3	-0.29	0.034775606
Q2TPA8	Hsdl2	Hydroxysteroid dehydrogenase-like protein 2 OS=Mus musculus OX=10090 GN=Hsdl2 PE=1 SV=1	0.93	0.000846913
Q71LX8	Hsp90ab1	Heat shock protein 84b OS=Mus musculus OX=10090 GN=Hsp90ab1 PE=1 SV=1	1.75	0.000539933
Q91V38	Hsp90b1	"Heat shock protein 90, beta (Grp94), member 1 OS=Mus musculus OX=10090 GN=Hsp90b1 PE=2 SV=1"	1.54	0.001525313
A1E2B8	Hspa1a	Inducible heat shock protein 70 OS=Mus musculus OX=10090 PE=3 SV=1	NA	NA
P20029	Hspa5	Endoplasmic reticulum chaperone BiP OS=Mus musculus OX=10090 GN=Hspa5 PE=1 SV=3	0.55	0.001260966
Q3UDS0	Hspa8	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Hspa8 PE=2 SV=1	0.83	1.92E-06
P38647	Hspa9	"Stress-70 protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspa9 PE=1 SV=3"	1.18	0.001276231
P14602	Hspb1	Heat shock protein beta-1 OS=Mus musculus OX=10090 GN=Hspb1 PE=1 SV=3	3.1	3.53E-06
Q5EBG6	Hspb6	Heat shock protein beta-6 OS=Mus musculus OX=10090 GN=Hspb6 PE=1 SV=1	0.53	0.00551778
P35385	Hspb7	Heat shock protein beta-7 OS=Mus musculus OX=10090 GN=Hspb7 PE=1 SV=3	3.13	3.29E-05
Q9JK92	Hspb8	Heat shock protein beta-8 OS=Mus musculus OX=10090 GN=Hspb8 PE=1 SV=1	1.28	2.38E-06
P63038	Hspd1	"60 kDa heat shock protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspd1 PE=1 SV=1"	1.09	0.011552426
Q4KL76	Hspe1	Heat shock protein 1 (Chaperonin 10) OS=Mus musculus OX=10090 GN=Hspe1 PE=1 SV=1	1.19	0.001915049
E9PZ16	Hspg2	Basement membrane-specific heparan sulfate proteoglycan core protein OS=Mus musculus OX=10090 GN=Hspg2 PE=1 SV=1	0.67	0.000245213
Q3TXN0	Htra2	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Htra2 PE=2 SV=1	1.3	0.004683254
Q9JKR6	Hyou1	Hypoxia up-regulated protein 1 OS=Mus musculus OX=10090 GN=Hyou1 PE=1 SV=1	0.79	0.734273382
Q8BIJ6	Iars2	Uncharacterized protein OS=Mus musculus OX=10090 GN=Iars2 PE=2 SV=1	1.88	0.000106214
Q8CAK1	Iba57	"Putative transferase CAF17 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Iba57 PE=1 SV=1"	1.33	0.089449966
A2A6T4	Ict1; Mrpl58	"Immature colon carcinoma transcript 1, isoform CRA_c OS=Mus musculus OX=10090 GN=Mrpl58 PE=1 SV=1"	-1.04	0.075686408
P54071	Idh2	"Isocitrate dehydrogenase [NADP], mitochondrial OS=Mus musculus OX=10090 GN=Idh2 PE=1 SV=3"	0.91	0.000539933
