Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
OSBPL11	FLJ13012, FLJ13164, ORP-11, ORP11	ENSG00000144909	Q9BXB4	Nucleoplasm, Golgi apparatus
OSBPL9		ENSG00000117859	Q96SU4	Golgi apparatus
OTUD1	DUBA7, OTDC1	ENSG00000165312	Q5VV17	Nucleoplasm
OTUD6B	CGI-77, DUBA5	ENSG00000155100	Q8N6M0	Nucleoplasm, Golgi apparatus, Cytosol
P3H2	FLJ10718, LEPREL1, MLAT4	ENSG00000090530	Q8IVL5	Golgi apparatus
PAGE4	CT16.7, GAGEC1, PAGE-4	ENSG00000101951	O60829	Vesicles
PAM	PAL, PHM	ENSG00000145730	P19021	Golgi apparatus, Cytosol
PANK3	FLJ12899	ENSG00000120137	Q9H999	Nucleoplasm
PAPD7	LAK-1, POLK, POLS, TRF4, TRF4-1	ENSG00000112941	Q5XG87	Nucleoplasm
PAQR8	C6orf33, LMPB1, MPRB	ENSG00000170915	Q8TEZ7	Plasma membrane
PARP10	FLJ14464	ENSG00000178685	Q53GL7	Nucleoli
PAX2		ENSG00000075891	Q02962	Nucleoli
PCDH10	KIAA1400, OL-PCDH	ENSG00000138650	Q9P2E7	Golgi apparatus
PCDH18	KIAA1562, PCDH68L	ENSG00000189184	Q9HCL0	Cytosol
PCDH8	ARCADLIN, PAPC	ENSG00000136099	O95206	Golgi apparatus
PCED1B	FAM113B, MGC16044	ENSG00000179715	Q96HM7	Golgi apparatus
PCOLCE	PCPE, PCPE1	ENSG00000106333	Q15113	Golgi apparatus, Vesicles
PCSK5	PC5, PC6, SPC6	ENSG00000099139	Q92824	Golgi apparatus
PDE4B	DPDE4	ENSG00000184588	Q07343	Golgi apparatus
PDE4DIP	CMYA2, KIAA0454, KIAA0477, MMGL	ENSG00000178104	Q5VU43	Golgi apparatus
PDE8A	HsT19550	ENSG00000073417	O60658	Golgi apparatus
PDGFD	IEGF, MSTP036, SCDGF-B	ENSG00000170962	Q9GZP0	Golgi apparatus, Vesicles
PDGFRB	CD140b, JTK12, PDGFR, PDGFR1	ENSG00000113721	P09619	Vesicles
PDGFRL	PRLTS	ENSG00000104213	Q15198	Nucleoli, Golgi apparatus
PDIA5	FLJ30401, PDIR	ENSG00000065485	Q14554	Nucleoplasm, Golgi apparatus
PDXDC1	KIAA0251	ENSG00000179889	Q6P996	Golgi apparatus, Vesicles
PEX5	PTS1R, PXR1	ENSG00000139197	P50542	Golgi apparatus, Cytosol
PFDN6	H2-KE2, HKE2, KE-2, PFD6	ENSG00000204220	O15212	Nucleoplasm, Golgi apparatus
PGPEP1	Pcp, PGP, PGP-I, PGPI	ENSG00000130517	Q9NXJ5	Golgi apparatus
PHF7	HSPC226, NYD-SP6	ENSG00000010318	Q9BWX1	Nucleoplasm
PHKB		ENSG00000102893	Q93100	Golgi apparatus
PI4KB	PI4K-BETA, pi4K92, PIK4CB	ENSG00000143393	Q9UBF8	Golgi apparatus
PIDD1	DKFZp434D229, LRDD, MGC16925, PIDD	ENSG00000177595	Q9HB75	Golgi apparatus, Cytosol
PIGQ	GPI1, hGPI1	ENSG00000007541	Q9BRB3	Golgi apparatus, Vesicles
PIK3R2	p85, P85B	ENSG00000105647	O00459	Golgi apparatus
PIK3R6	C17orf38, FLJ34500, HsT41028, p87PIKAP	ENSG00000276231	Q5UE93	Nucleoplasm, Golgi apparatus
PIP4K2A	PIP5K2A, PIP5KIIA, PIP5KIIalpha	ENSG00000150867	P48426	Golgi apparatus
PISD	dJ858B16.2, PSDC	ENSG00000241878	Q9UG56	Golgi apparatus, Cytosol
PKLR		ENSG00000143627	P30613	Golgi apparatus, Cytosol
PKMYT1	MYT1, PPP1R126	ENSG00000127564	Q99640	Golgi apparatus
PLAGL1	LOT1, ZAC	ENSG00000118495	Q9UM63	Nuclear bodies
PLCXD3		ENSG00000182836	Q63HM9	Golgi apparatus
PLEKHA3	FAPP1	ENSG00000116095	Q9HB20	Golgi apparatus
PLEKHA8	FAPP2, MGC3358	ENSG00000106086	Q96JA3	Golgi apparatus
PLEKHH3	FLJ21019	ENSG00000068137	Q7Z736	Golgi apparatus
PLPP3	LPP3, PAP-2b, PPAP2B	ENSG00000162407	O14495	Golgi apparatus
PLPPR3	FLJ11535, LPPR3, PRG-2, PRG2	ENSG00000129951	Q6T4P5	Golgi apparatus
PLSCR1	MMTRA1B	ENSG00000188313	O15162	Nucleoplasm, Golgi apparatus, Plasma membrane
PMEL	D12S53E, gp100, Pmel17, SI, SIL, SILV	ENSG00000185664	P40967	Endoplasmic reticulum
PNCK	CaMK1b, MGC45419	ENSG00000130822	Q6P2M8	Plasma membrane
PNPLA8	IPLA2-2, IPLA2G, iPLA2gamma	ENSG00000135241	Q9NP80	Nucleoplasm, Cytosol
PNRC2		ENSG00000189266	Q9NPJ4	Nucleoplasm
POC1B-GALNT4		ENSG00000259075		Golgi apparatus
PODXL2	endoglycan, PODLX2	ENSG00000114631	Q9NZ53	Golgi apparatus, Vesicles
POF1B	FLJ22792, POF	ENSG00000124429	Q8WVV4	Golgi apparatus
POLL		ENSG00000166169	Q9UGP5	Nucleoplasm, Golgi apparatus
POLQ	POLH	ENSG00000051341	O75417	Nucleoplasm, Golgi apparatus, Cytosol
POLR1D	MGC9850, RPA16, RPA9, RPAC2, RPO1-3	ENSG00000186184	P0DPB5, P0DPB6	Nucleoplasm, Golgi apparatus
POMT1	LGMD2K	ENSG00000130714	Q9Y6A1	Golgi apparatus
POSTN	OSF-2, periostin, PN	ENSG00000133110	Q15063	Golgi apparatus
PPHLN1		ENSG00000134283	Q8NEY8	Nucleoplasm
PPIL6	bA425D10.6, dJ919F19.1, MGC41939, RSPH12	ENSG00000185250	Q8IXY8	Nucleoplasm, Cytosol
PPOX	PPO, VP	ENSG00000143224	P50336	Vesicles
PPP1R15B	FLJ14744	ENSG00000158615	Q5SWA1	Golgi apparatus
PPP1R1C	Inhibitor-1-like	ENSG00000150722	Q8WVI7	Nucleoplasm
PPP2R3A	PPP2R3, PR130, PR72	ENSG00000073711	Q06190	Golgi apparatus
PPP2R3C	C14orf10, FLJ20644, G4-1, G5PR	ENSG00000092020	Q969Q6	Nucleoplasm
PPP2R5C	B56G, B56gamma, PR61G	ENSG00000078304	Q13362	Nucleoplasm, Cytosol
PPT1	CLN1, INCL, PPT	ENSG00000131238	P50897	Golgi apparatus, Vesicles
PRAM1	PML-RAR	ENSG00000133246	Q96QH2	Golgi apparatus
PRDM2	HUMHOXY1, KMT8, KMT8A, MTB-ZF, RIZ, RIZ1, RIZ2	ENSG00000116731	Q13029	Nucleoplasm, Golgi apparatus
PRICKLE2	DKFZp686D143	ENSG00000163637	Q7Z3G6	Golgi apparatus
PRKAA2	AMPK, AMPKa2, PRKAA	ENSG00000162409	P54646	Nuclear speckles
PRKCD		ENSG00000163932	Q05655	Cytosol
PROSER3	C19orf55, FLJ30657	ENSG00000167595	Q2NL68	Golgi apparatus
PRR36		ENSG00000183248	Q9H6K5	Nucleoplasm, Golgi apparatus
PRRG4	TMG4	ENSG00000135378	Q9BZD6	Golgi apparatus
PRTFDC1	HHGP	ENSG00000099256	Q9NRG1	Nucleoplasm
PRX	KIAA1620	ENSG00000105227	Q9BXM0	Golgi apparatus, Vesicles, Plasma membrane
PSEN1	AD3, FAD, PS1, S182	ENSG00000080815	P49768	Golgi apparatus
PSMD11	MGC3844, p44.5, Rpn6, S9	ENSG00000108671	O00231	Nucleoplasm, Golgi apparatus
PSMD6	KIAA0107, p44S10, Rpn7, S10	ENSG00000163636	Q15008	Vesicles
PSMG1	c21-LRP, DSCR2, LRPC21, PAC1	ENSG00000183527	O95456	Golgi apparatus, Cytosol
PTCH1	BCNS, NBCCS, PTCH	ENSG00000185920	Q13635	Golgi apparatus
PTGS1	COX1, PGHS-1, PTGHS	ENSG00000095303	P23219	Golgi apparatus
PTHLH	HHM, PLP, PTHR, PTHRP	ENSG00000087494	P12272	Nucleoplasm, Cytosol
PTPN21	PTPD1, PTPRL10	ENSG00000070778	Q16825	Plasma membrane, Cytosol
PTPRF	LAR	ENSG00000142949	P10586	Golgi apparatus
PWP1	IEF-SSP-9502	ENSG00000136045	Q13610	Nucleoli
QPCTL	FLJ20084	ENSG00000011478	Q9NXS2	Golgi apparatus
QSOX1	QSCN6	ENSG00000116260	O00391	Golgi apparatus
QSOX2	DKFZp762A2013, QSCN6L1, SOXN	ENSG00000165661	Q6ZRP7	Golgi apparatus
RAB1B		ENSG00000174903	Q9H0U4	Golgi apparatus
RAB20	FLJ20429	ENSG00000139832	Q9NX57	Golgi apparatus, Vesicles
RAB27B		ENSG00000041353	O00194	Golgi apparatus, Plasma membrane
RAB6A	RAB6	ENSG00000175582	P20340	Golgi apparatus
RAB6B		ENSG00000154917	Q9NRW1	Golgi apparatus
RAB6C	WTH3	ENSG00000222014	Q9H0N0	Golgi apparatus
RAB6D	RAB6CL, WTH3DI	ENSG00000233087		Golgi apparatus
RARRES1	LXNL, TIG1	ENSG00000118849	P49788	Golgi apparatus
RASGEF1A	CG4853, FLJ37817	ENSG00000198915	Q8N9B8	Golgi apparatus
RASGRF1	CDC25, CDC25L, GNRP, GRF1, GRF55, H-GRF55, PP13187	ENSG00000058335	Q13972	Golgi apparatus
RASGRP3	CalDAG-GEFIII, GRP3, KIAA0846	ENSG00000152689	Q8IV61	Nucleoplasm
RASSF2	CENP-34, KIAA0168	ENSG00000101265	P50749	Nucleoplasm
RASSF6		ENSG00000169435	Q6ZTQ3	Nucleoplasm, Golgi apparatus
RBFOX1	A2BP1, FOX-1, HRNBP1	ENSG00000078328	Q9NWB1	Nucleoplasm
RBM20		ENSG00000203867	Q5T481	Golgi apparatus
RBP2	CRABP-II, CRBP2, CRBPII, RBPC2	ENSG00000114113	P50120	Golgi apparatus
RBP5	CRBPIII	ENSG00000139194	P82980	Golgi apparatus
RCBTB2	CHC1L	ENSG00000136161	O95199	Nucleoplasm, Golgi apparatus
RER1		ENSG00000157916	O15258	Golgi apparatus
RET	CDHF12, CDHR16, HSCR1, MEN2A, MEN2B, MTC1, PTC, RET51	ENSG00000165731	P07949	Golgi apparatus, Cytosol
RFC2	A1, RFC40	ENSG00000049541	P35250	Nucleoplasm
RFK	FLJ11149, RIFK	ENSG00000135002	Q969G6	Golgi apparatus
RFLNA	Cfm2, FAM101A, FLJ44614, RefilinA	ENSG00000178882	Q6ZTI6	Nucleoplasm
RFX2	FLJ14226	ENSG00000087903	P48378	Nucleoplasm, Golgi apparatus, Cytosol
RGL1	RGL	ENSG00000143344	Q9NZL6	Nucleoplasm, Golgi apparatus, Vesicles
RGS18	RGS13	ENSG00000150681	Q9NS28	Golgi apparatus
RHBDD2	NPD007, RHBDL7	ENSG00000005486	Q6NTF9	Golgi apparatus
RHOF	ARHF, FLJ20247, RIF	ENSG00000139725	Q9HBH0	Nucleoplasm, Golgi apparatus
RHOH	ARHH, RhoH, TTF	ENSG00000168421	Q15669	Golgi apparatus, Vesicles
RIMBP2	KIAA0318, MGC15831, PPP1R133, RBP2, RIM-BP2	ENSG00000060709	O15034	Nucleoplasm
RIN2	RASSF4	ENSG00000132669	Q8WYP3	Cytosol
RINT1	FLJ11785, RINT-1	ENSG00000135249	Q6NUQ1	Golgi apparatus
RIOK3	SUDD	ENSG00000101782	O14730	Plasma membrane, Cytosol
RIPOR1	FAM65A, FLJ13725	ENSG00000039523	Q6ZS17	Golgi apparatus, Cytosol
RMDN2	FAM82A, FAM82A1, FLJ32954, RMD2	ENSG00000115841	Q96LZ7	Mitotic spindle, Cytosol
RNF121	FLJ11099	ENSG00000137522	Q9H920	Golgi apparatus
RNF125	FLJ20456	ENSG00000101695	Q96EQ8	Golgi apparatus
RNF157	KIAA1917	ENSG00000141576	Q96PX1	Golgi apparatus
RNF182	MGC33993	ENSG00000180537	Q8N6D2	Golgi apparatus, Vesicles
RNF214	DKFZp547C195	ENSG00000167257	Q8ND24	Golgi apparatus, Cytosol
RNF24	G1L	ENSG00000101236	Q9Y225	Golgi apparatus
RNPEP	APB	ENSG00000176393	Q9H4A4	Golgi apparatus
RPGR	COD1, CORDX1, CRD, RP15, RP3	ENSG00000156313	Q92834	Golgi apparatus
RPL12	L12	ENSG00000197958	P30050	Golgi apparatus
RPRD1A	FLJ10656, HsT3101, P15RS	ENSG00000141425	Q96P16	Nucleoplasm, Golgi apparatus
RPS12	S12	ENSG00000112306	P25398	Cytosol
RPUSD1	C16orf40, MGC19600, RLUCL	ENSG00000007376	Q9UJJ7	Golgi apparatus
RRAD	RAD, REM3	ENSG00000166592	P55042	Plasma membrane
RRAGA	FIP-1, RAGA	ENSG00000155876	Q7L523	Golgi apparatus, Vesicles
RRAGB		ENSG00000083750	Q5VZM2	Golgi apparatus, Vesicles
RTL3	FLJ38865, Mar3, Mart3, SIRH9, ZCCHC5, ZHC5	ENSG00000179300	Q8N8U3	Nucleoplasm
RXRA	NR2B1	ENSG00000186350	P19793	Nucleoplasm
RXYLT1	HP10481, TMEM5	ENSG00000118600	Q9Y2B1	Nucleoplasm, Golgi apparatus
RYK	D3S3195, JTK5, JTK5A, RYK1	ENSG00000163785		Golgi apparatus
RYR1	CCO, MHS, MHS1, PPP1R137, RYR	ENSG00000196218	P21817	Golgi apparatus, Vesicles
S100A3	S100E	ENSG00000188015	P33764	Cytosol
S1PR2	AGR16, DFNB68, EDG5, Gpcr13, H218	ENSG00000267534	O95136	Golgi apparatus
SACM1L	KIAA0851, SAC1	ENSG00000211456	Q9NTJ5	Nucleoplasm, Golgi apparatus
SAMD12	FLJ39458	ENSG00000177570	Q8N8I0	Golgi apparatus, Cytosol
SART1	Ara1, HAF, SNRNP110, Snu66	ENSG00000175467	O43290	Nuclear speckles
SAXO2	DKFZp666G057, FAM154B	ENSG00000188659	Q658L1	Nucleoplasm
SCAMP2		ENSG00000140497	O15127	Golgi apparatus, Vesicles
SCAMP4	FLJ33847	ENSG00000227500	Q969E2	Golgi apparatus, Vesicles
SCARA3	APC7, CSR, CSR1, MSLR1, MSRL1	ENSG00000168077	Q6AZY7	Endoplasmic reticulum, Golgi apparatus
SCG2	CHGC, SgII, SN	ENSG00000171951	P13521	Golgi apparatus
SCLY	SCL	ENSG00000132330	Q96I15	Golgi apparatus
SCOC	HRIHFB2072, SCOCO, UNC-69	ENSG00000153130	Q9UIL1	Nucleoplasm, Golgi apparatus
SCPEP1	RISC	ENSG00000121064	Q9HB40	Golgi apparatus
SCRN2		ENSG00000141295	Q96FV2	Nucleoplasm
SDC4	amphiglycan, ryudocan, SYND4	ENSG00000124145	P31431	Golgi apparatus
SDE2	C1orf55, FLJ35382	ENSG00000143751	Q6IQ49	Nuclear speckles
SDF4	Cab45	ENSG00000078808	Q9BRK5	Golgi apparatus
SEC11A	SEC11L1, sid2895, SPC18, SPCS4A	ENSG00000140612	P67812	Nuclear membrane
SEC11C	SEC11L3, SPC21, SPCS4C	ENSG00000166562	Q9BY50	Nuclear membrane
SEC14L5	KIAA0420, PRELID4B	ENSG00000103184	O43304	Golgi apparatus, Cytosol
SEC16A	KIAA0310, p250, Sec16L	ENSG00000148396	O15027	Golgi apparatus
SEC22C	MGC13261, MGC5373, SEC22L3	ENSG00000093183	Q9BRL7	Golgi apparatus
SELENOP	SELP, SeP, SEPP, SEPP1	ENSG00000250722	P49908	Nucleoplasm, Golgi apparatus
SEMA3C	SEMAE, SemE	ENSG00000075223	Q99985	Golgi apparatus, Cytosol
SEMA3D	coll-2, Sema-Z2	ENSG00000153993	O95025	Golgi apparatus
SEMA6D	FLJ11598, KIAA1479	ENSG00000137872	Q8NFY4	Plasma membrane
SERTAD1	SEI1, TRIP-Br1	ENSG00000197019	Q9UHV2	Golgi apparatus
SGCE	DYT11	ENSG00000127990	O43556	Vesicles, Plasma membrane
SGMS1	MGC17342, MOB, SMS1, TMEM23	ENSG00000198964		Nucleoplasm
SGSM3	DJ1042K10.2, RabGAP-5, RABGAP5, RUSC3, RUTBC3	ENSG00000100359	Q96HU1	Golgi apparatus
SH3BP5L	KIAA1720	ENSG00000175137	Q7L8J4	Nucleoplasm, Golgi apparatus, Vesicles
SIGLEC11		ENSG00000161640	Q96RL6	Golgi apparatus
SIGLEC15	CD33L3, HsT1361	ENSG00000197046	Q6ZMC9	Golgi apparatus
SIK2	DKFZp434K1115, KIAA0781, LOH11CR1I, QIK, SNF1LK2	ENSG00000170145	Q9H0K1	Golgi apparatus
SIPA1	SPA1	ENSG00000213445	Q96FS4	Nucleoli
SIPA1L2	KIAA1389	ENSG00000116991	Q9P2F8	Nuclear bodies
SIPA1L3	KIAA0545	ENSG00000105738	O60292	Plasma membrane
SLA2	C20orf156, FLJ21992, SLAP-2	ENSG00000101082	Q9H6Q3	Nucleoplasm, Golgi apparatus, Vesicles
SLC16A13	MCT13	ENSG00000174327	Q7RTY0	Golgi apparatus
SLC17A1	NAPI-1, NPT1	ENSG00000124568	Q14916	Golgi apparatus
SLC18B1	C6orf192, dJ55C23.6	ENSG00000146409	Q6NT16	Cytosol
SLC23A2	KIAA0238, SLC23A1, SVCT2, YSPL2	ENSG00000089057	Q9UGH3	Vesicles
SLC24A3		ENSG00000185052	Q9HC58	Golgi apparatus
SLC26A11		ENSG00000181045	Q86WA9	Golgi apparatus, Vesicles
SLC29A3	ENT3, FLJ11160	ENSG00000198246	Q9BZD2	Golgi apparatus, Vesicles
SLC30A5	FLJ12496, FLJ12756, MGC5499, ZnT-5, ZNT5, ZNTL1, ZTL1	ENSG00000145740	Q8TAD4	Golgi apparatus
SLC30A6	FLJ31101, ZNT6	ENSG00000152683	Q6NXT4	Golgi apparatus
SLC30A7	ZNT7, ZnTL2	ENSG00000162695	Q8NEW0	Golgi apparatus
SLC34A2	NAPI-3B	ENSG00000157765	O95436	Plasma membrane, Cytosol
SLC35A2	UGALT, UGAT, UGT, UGT1, UGT2, UGTL	ENSG00000102100	P78381	Golgi apparatus
SLC35A5	FLJ20730	ENSG00000138459	Q9BS91	Golgi apparatus
SLC35C1	FLJ11320, FUCT1	ENSG00000181830	Q96A29	Golgi apparatus
SLC35C2	bA394O2.1, C20orf5, CGI-15, OVCOV1	ENSG00000080189	Q9NQQ7	Golgi apparatus
SLC35D2	SQV7L, UGTrel8	ENSG00000130958	Q76EJ3	Golgi apparatus
SLC35E1	FLJ14251	ENSG00000127526	Q96K37	Golgi apparatus
SLC35F3	FLJ37712	ENSG00000183780	Q8IY50	Golgi apparatus
SLC36A4	FLJ38932, PAT4	ENSG00000180773	Q6YBV0	Golgi apparatus, Plasma membrane, Cytosol
SLC38A10	MGC15523, PP1744	ENSG00000157637	Q9HBR0	Golgi apparatus
SLC39A14	KIAA0062, NET34, ZIP14	ENSG00000104635	Q15043	Endoplasmic reticulum, Golgi apparatus, Plasma membrane
SLC43A1	PB39, POV1, R00504	ENSG00000149150	O75387	Golgi apparatus, Vesicles, Plasma membrane
SLC6A16	NTT5	ENSG00000063127	Q9GZN6	Golgi apparatus
SLC6A17		ENSG00000197106	Q9H1V8	Golgi apparatus
SLC6A4	5-HTT, HTT, OCD1, SERT1	ENSG00000108576	P31645	Golgi apparatus, Vesicles
SLC6A9	GLYT1	ENSG00000196517	P48067	Golgi apparatus
SLITRK5	bA364G4.2, KIAA0918, LRRC11	ENSG00000165300	O94991	Nucleoplasm
SLPI	ALK1, ALP, BLPI, HUSI, HUSI-I, WAP4, WFDC4	ENSG00000124107	P03973	Golgi apparatus
SMAD6	HsT17432, MADH6, MADH7	ENSG00000137834	O43541	Nucleoplasm
SMAP1	FLJ13159, SMAP-1	ENSG00000112305	Q8IYB5	Plasma membrane, Cytosol
SMIM13	C6orf228	ENSG00000224531	P0DJ93	Nucleoplasm, Nuclear membrane, Golgi apparatus
SMIM5	C17orf109	ENSG00000204323	Q71RC9	Vesicles
SMIM7	C19orf42, MGC2747	ENSG00000214046	Q9BQ49	Golgi apparatus
SMPDL3B	ASML3B	ENSG00000130768	Q92485	Golgi apparatus, Cytosol
SMYD4	KIAA1936, ZMYND21	ENSG00000186532	Q8IYR2	Golgi apparatus, Vesicles
SNAPIN	BLOC1S7, BORCS3, SNAPAP	ENSG00000143553	O95295	Golgi apparatus
SNX31	MGC39715	ENSG00000174226	Q8N9S9	Nucleoplasm, Golgi apparatus
SORT1	Gp95, NT3	ENSG00000134243	Q99523	Golgi apparatus, Cytosol
SOX15	SOX20, SOX26, SOX27	ENSG00000129194	O60248	Nucleoplasm
SOX7		ENSG00000171056	Q9BT81	Nuclear speckles
SPAG11A	EDDM2A, HE2	ENSG00000178287	Q6PDA7	Golgi apparatus
SPAG11B	EDDM2B, EP2, EP2C, EP2D, HE2	ENSG00000164871	Q08648	Golgi apparatus
SPATA25	C20orf165, dJ337O18.8, TSG23	ENSG00000149634	Q9BR10	Golgi apparatus
SPATA6	FLJ10007, SRF-1, SRF1	ENSG00000132122	Q9NWH7	Golgi apparatus, Vesicles
SPCS1	HSPC033, SPC1, SPC12, YJR010C-A	ENSG00000114902	Q9Y6A9	Golgi apparatus, Vesicles
SPINK4	MGC133107, PEC-60	ENSG00000122711	O60575	Golgi apparatus, Vesicles
SPNS1	HSpin1, LAT, nrs, PP2030, SPIN1, SPINL	ENSG00000169682	Q9H2V7	Vesicles
SPP1	BNSP, BSPI, ETA-1, OPN	ENSG00000118785	P10451	Golgi apparatus
SPRY1	hSPRY1	ENSG00000164056	O43609	Golgi apparatus, Cytosol
SPRY4		ENSG00000187678	Q9C004	Golgi apparatus
SPSB4	SSB-4	ENSG00000175093	Q96A44	Nucleoplasm, Golgi apparatus
SPTBN1		ENSG00000115306	Q01082	Golgi apparatus
SREBF1	bHLHd1, SREBP-1c, SREBP1, SREBP1a	ENSG00000072310	P36956	Cytosol
SRGN	PPG, PRG, PRG1	ENSG00000122862	P10124	Golgi apparatus
ST6GALNAC1	SIAT7A, ST6GalNAcI	ENSG00000070526	Q9NSC7	Golgi apparatus
ST6GALNAC4	SIAT3C, SIAT7D, ST6GALNACIV	ENSG00000136840	Q9H4F1	Nucleoplasm, Golgi apparatus
ST8SIA3	SIAT8C	ENSG00000177511	O43173	Golgi apparatus
ST8SIA4	PST, PST1, SIAT8D	ENSG00000113532	Q92187	Golgi apparatus
STK26	MASK, MST4	ENSG00000134602	Q9P289	Nucleoplasm
STMN4	RB3	ENSG00000015592	Q9H169	Golgi apparatus
STX10	hsyn10, SYN10	ENSG00000104915	O60499	Golgi apparatus
STX12	STX13, STX14	ENSG00000117758	Q86Y82	Nucleoplasm, Golgi apparatus, Vesicles
STX5	SED5, STX5A	ENSG00000162236	Q13190	Golgi apparatus
STX6		ENSG00000135823	O43752	Golgi apparatus
STX8	CARB	ENSG00000170310	Q9UNK0	Golgi apparatus
SULT1B1	ST1B2	ENSG00000173597	O43704	Golgi apparatus
SUN3	MGC33329, SUNC1	ENSG00000164744	Q8TAQ9	Golgi apparatus
SUSD5	KIAA0527	ENSG00000173705	O60279	Golgi apparatus, Vesicles
SYAP1	FLJ14495, PRO3113	ENSG00000169895	Q96A49	Golgi apparatus
SYCE3	C22orf41	ENSG00000217442	A1L190	Nucleoplasm, Nucleoli, Golgi apparatus
SYDE1	7h3, FLJ13511, SYD1	ENSG00000105137	Q6ZW31	Nucleoplasm
SYDE2	FLJ13815	ENSG00000097096	Q5VT97	Nucleoli, Golgi apparatus
SYNC	SYNC1, SYNCOILIN	ENSG00000162520	Q9H7C4	Plasma membrane
SYNGR2		ENSG00000108639	O43760	Golgi apparatus
SYNGR4		ENSG00000105467	O95473	Golgi apparatus
SYT15	CHR10SYT	ENSG00000204176	Q9BQS2	Golgi apparatus
SYTL2	CHR11SYT, exophilin-4, FLJ20163, FLJ21219, KIAA1597, MGC102768, PPP1R151, SGA72M, SLP2	ENSG00000137501	Q9HCH5	Nucleoplasm, Golgi apparatus
TAF11	TAF2I, TAFII28	ENSG00000064995	Q15544	Nucleoplasm
TAF7	TAF2F, TAFII55	ENSG00000178913	Q15545	Nucleoplasm
TANGO6	FLJ12688, KIAA1746, TMCO7	ENSG00000103047	Q9C0B7	Golgi apparatus
TATDN3		ENSG00000203705	Q17R31	Nucleoplasm
TBC1D14	KIAA1322	ENSG00000132405	Q9P2M4	Golgi apparatus, Vesicles
TBC1D22A	C22orf4	ENSG00000054611	Q8WUA7	Golgi apparatus
TBC1D23	FLJ11046	ENSG00000036054	Q9NUY8	Golgi apparatus
TBC1D5	KIAA0210	ENSG00000131374	Q92609	Vesicles
TCTN2	C12orf38, FLJ12975, JBTS24, MKS8, TECT2	ENSG00000168778	Q96GX1	Golgi apparatus, Vesicles
TDRD3	FLJ21007	ENSG00000083544	Q9H7E2	Nucleoplasm
TEDC1	C14orf80	ENSG00000185347	Q86SX3	Golgi apparatus
TEPSIN	C17orf56, ENTHD2, FLJ31528	ENSG00000167302	Q96N21	Nuclear membrane, Nuclear speckles, Golgi apparatus
TGFB1	CED, DPD1, TGFB, TGFbeta	ENSG00000105329	P01137	Golgi apparatus
TGOLN2	TGN38, TGN46, TGN48, TGN51, TTGN2	ENSG00000152291	O43493	Golgi apparatus
THAP2	DKFZP564I0422	ENSG00000173451	Q9H0W7	Golgi apparatus
TIMP1	CLGI, EPO, TIMP	ENSG00000102265	P01033	Golgi apparatus
TJAP1	PILT, TJP4	ENSG00000137221	Q5JTD0	Golgi apparatus
TLR4	ARMD10, CD284, hToll, TLR-4	ENSG00000136869	O00206	Plasma membrane
TLR5	FLJ10052, MGC126430, MGC126431, SLEB1, TIL3	ENSG00000187554	O60602	Golgi apparatus
TM9SF1	HMP70, MP70	ENSG00000100926	O15321	Golgi apparatus
TM9SF3	SMBP	ENSG00000077147	Q9HD45	Vesicles
TMBIM4	CGI-119, GAAP, LFG4, S1R, ZPRO	ENSG00000155957	Q9HC24	Golgi apparatus
TMC8	EVER2, EVIN2	ENSG00000167895	Q8IU68	Golgi apparatus
TMED10	p23, P24(DELTA), p24d1, p24delta1, TMP21	ENSG00000170348	P49755	Golgi apparatus
TMED3	C15orf22, p24B, p24g4, p24gamma4	ENSG00000166557	Q9Y3Q3	Golgi apparatus
TMEM104	FLJ00021, FLJ20255	ENSG00000109066	Q8NE00	Nucleoplasm
TMEM115	PL6	ENSG00000126062	Q12893	Golgi apparatus
TMEM123	KCT3, PORIMIN	ENSG00000152558	Q8N131	Golgi apparatus
TMEM130	DKFZp761L1417, FLJ42643	ENSG00000166448	Q8N3G9	Golgi apparatus
TMEM132E	DFNB99	ENSG00000181291	Q6IEE7	Nucleoplasm, Golgi apparatus
TMEM147	MGC1936, NIFIE14	ENSG00000105677	Q9BVK8	Golgi apparatus, Actin filaments
TMEM165	GDT1, TMPT27, TPARL	ENSG00000134851	Q9HC07	Golgi apparatus
TMEM168	DKFZp564C012, FLJ13576	ENSG00000146802	Q9H0V1	Golgi apparatus
TMEM176B	LR8, MS4B2	ENSG00000106565	Q3YBM2	Golgi apparatus
TMEM181	GPR178, KIAA1423	ENSG00000146433	Q9P2C4	Vesicles
TMEM184B	C22orf5, DKFZP586A1024, FM08, HS5O6A	ENSG00000198792	Q9Y519	Golgi apparatus, Cytosol
TMEM196	MGC42090	ENSG00000173452	Q5HYL7	Nucleoplasm, Golgi apparatus
TMEM214	FLJ20254	ENSG00000119777	Q6NUQ4	Endoplasmic reticulum, Golgi apparatus, Cytosol
TMEM241	C18orf45, FLJ44259, MGC11386	ENSG00000134490	Q24JQ0	Golgi apparatus
TMEM25	FLJ14399	ENSG00000149582	Q86YD3	Golgi apparatus, Vesicles
TMEM251	C14orf109, DKFZP564F1123	ENSG00000153485	Q8N6I4	Cell Junctions
TMEM41A	MGC15397	ENSG00000163900	Q96HV5	Nucleoplasm
TMEM53	FLJ22353, NET4	ENSG00000126106	Q6P2H8	Golgi apparatus
