Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
PNKP	PNK	ENSG00000039650	Q96T60	Nucleoplasm, Nucleoli
PNMA6A	MGC15827, PNMA6C	ENSG00000235961	P0CW24	Mitochondria
PNO1	KHRBP1, RRP20	ENSG00000115946	Q9NRX1	Nucleoli
PNPLA3	adiponutrin, ADPN, C22orf20, dJ796I17.1, FLJ22012, iPLA2epsilon	ENSG00000100344	Q9NST1	Nucleoli
PNRC1	B4-2, PROL2, PRR2	ENSG00000146278	Q12796	Nucleoplasm, Nucleoli
POLE3	CHARAC17, CHRAC17, p17, Ybl1	ENSG00000148229	Q9NRF9	Nucleoplasm, Nucleoli
POLR1B	FLJ10816, FLJ21921, RPA2, Rpo1-2	ENSG00000125630	Q9H9Y6	Nucleoli, Cytosol
POP1		ENSG00000104356	Q99575	Nucleoli
POP5		ENSG00000167272	Q969H6	Nucleoplasm, Nucleoli
POP7	RPP2, RPP20	ENSG00000172336	O75817	Nucleoli, Vesicles
POPDC3	bA355M14.1, MGC22671, POP3	ENSG00000132429	Q9HBV1	Nucleoli, Cytosol
POU2F3	Epoc-1, OCT11, PLA-1, Skn-1a	ENSG00000137709	Q9UKI9	Nucleoplasm
PPDPF	C20orf149, dJ697K14.9, exdpf	ENSG00000125534	Q9H3Y8	Nucleoplasm, Microtubules
PPID	CYP-40	ENSG00000171497	Q08752	Nucleoli, Cytosol
PPIL1	CYPL1	ENSG00000137168	Q9Y3C6	Nucleoli
PPM1B	PP2CB, PP2CBETA, PPC2BETAX	ENSG00000138032	O75688	Nucleoli, Cytosol
PPM1E	CaMKP-N, KIAA1072, POPX1, PP2CH	ENSG00000175175	Q8WY54	Nucleoli
PPP1R1C	Inhibitor-1-like	ENSG00000150722	Q8WVI7	Nucleoplasm
PPP1R3D	PPP1R6	ENSG00000132825	O95685	Vesicles, Mitochondria
PPP1R7	sds22	ENSG00000115685	Q15435	Nucleoli
PRDM1	BLIMP1, PRDI-BF1	ENSG00000057657	O75626	Nucleoli
PRDM5	PFM2	ENSG00000138738	Q9NQX1	Nucleoplasm, Nuclear bodies
PRIMA1	PRIMA	ENSG00000175785	Q86XR5	Plasma membrane
PRMT6	FLJ10559, HRMT1L6	ENSG00000198890	Q96LA8	Nucleoplasm, Nucleoli
PRR19	MGC70924	ENSG00000188368	A6NJB7	Nucleoli
PRR29	C17orf72, DKFZp761M2312, FLJ11724	ENSG00000224383	P0C7W0	Nucleoli
PRRG2	PRGP2	ENSG00000126460	O14669	Nucleoplasm, Nucleoli
PSTK	C10orf89, MGC35392	ENSG00000179988	Q8IV42	Actin filaments
PTMS	ParaT	ENSG00000159335	P20962	Nucleoli
PTPN11	BPTP3, NS1, PTP2C, SH-PTP2, SHP-2, SHP2	ENSG00000179295	Q06124	Nucleoli
PTPN6	HCP, HCPH, PTP-1C, SHP-1, SHP1	ENSG00000111679	P29350	Nucleoplasm
PTTG1	EAP1, HPTTG, PTTG, securin, TUTR1	ENSG00000164611	O95997	Cytosol
PTTG2		ENSG00000250254	Q9NZH5	Cytosol
PUM3	HA-8, hPUF-A, KIAA0020, PEN, PUF6, XTP5	ENSG00000080608	Q15397	Nucleoli
PURG	PURG-A, PURG-B	ENSG00000172733	Q9UJV8	Nucleoplasm, Plasma membrane
PVALB	D22S749	ENSG00000100362	P20472	Nucleoplasm
PVRIG	C7orf15, CD112R, MGC2463	ENSG00000213413	Q6DKI7	Nucleoli, Endoplasmic reticulum
PWP1	IEF-SSP-9502	ENSG00000136045	Q13610	Nucleoli
PWP2	EHOC-17, PWP2H, UTP1	ENSG00000241945	Q15269	Nucleoli
PYCARD	ASC, CARD5, TMS-1	ENSG00000103490	Q9ULZ3	Nucleoplasm
PYM1	PYM, WIBG	ENSG00000170473	Q9BRP8	Nucleoplasm, Nucleoli, Cytosol
RABGEF1	rabex-5, RABEX5	ENSG00000154710	Q9UJ41	Cytosol
RAC1	p21-Rac1, Rac-1, TC-25	ENSG00000136238	P63000	Nucleoplasm, Cytosol
RAD51	BRCC5, FANCR, HsRad51, HsT16930, RAD51A, RECA	ENSG00000051180	Q06609	Nucleoli
RASSF4	AD037, MGC44914	ENSG00000107551	Q9H2L5	Nucleoplasm, Nucleoli
RBBP5	RBQ3, SWD1	ENSG00000117222	Q15291	Nucleoplasm, Nucleoli
RBL2	p130, Rb2	ENSG00000103479	Q08999	Nucleoplasm, Nucleoli
RBM19	DKFZp586F1023, KIAA0682, Mrd1	ENSG00000122965	Q9Y4C8	Nucleoli
RBM20		ENSG00000203867	Q5T481	Golgi apparatus
RBM28	FLJ10377	ENSG00000106344	Q9NW13	Nucleoli
RBM34	KIAA0117	ENSG00000188739	P42696	Nucleoli
RBM43	C2orf38, FLJ45645	ENSG00000184898	Q6ZSC3	Nucleoli
RBMX2	CGI-79, Snu17	ENSG00000134597	Q9Y388	Nuclear membrane
RDM1	MGC33977, RAD52B	ENSG00000278023	Q8NG50	Nucleoli
RETSAT	FLJ20296	ENSG00000042445	Q6NUM9	Nucleoli
REXO2	CGI-114, DKFZP566E144, SFN	ENSG00000076043	Q9Y3B8	Mitochondria
REXO4	hPMC2, XPMC2H	ENSG00000148300	Q9GZR2	Nucleoplasm, Nucleoli
REXO5	NEF-sp	ENSG00000005189	Q96IC2	Nuclear membrane
RGCC	bA157L14.2, C13orf15, RGC-32, RGC32	ENSG00000102760	Q9H4X1	Nucleoplasm
RGS12		ENSG00000159788	O14924	Nucleoplasm, Nucleoli
RGS6		ENSG00000182732	P49758	Nucleoplasm
RHOJ	ARHJ, FLJ14445, RASL7B, TCL	ENSG00000126785	Q9H4E5	Plasma membrane
RIMS3	NIM3, RIM3	ENSG00000117016	Q9UJD0	Mitochondria
RIN2	RASSF4	ENSG00000132669	Q8WYP3	Cytosol
RIOK1	AD034, bA288G3.1, FLJ30006, RRP10	ENSG00000124784	Q9BRS2	Nucleoli, Nuclear speckles
RIOX1	C14orf169, FLJ21802, JMJD9, MAPJD, NO66	ENSG00000170468	Q9H6W3	Nucleoli
RIOX2	FLJ14393, JMJD10, mdig, MINA, MINA53, NO52	ENSG00000170854	Q8IUF8	Nucleoplasm, Nucleoli
RLF	Zn-15L, ZNF292L	ENSG00000117000	Q13129	Nucleoplasm
RNF115	CL469780, ZNF364	ENSG00000265491	Q9Y4L5	Nucleoli, Mitochondria
RNF125	FLJ20456	ENSG00000101695	Q96EQ8	Golgi apparatus
RNF144B	bA528A10.3, IBRDC2, P53RFP	ENSG00000137393	Q7Z419	Nucleoli
RNF215		ENSG00000099999	Q9Y6U7	Microtubules
RNFT1	PTD016	ENSG00000189050	Q5M7Z0	Nucleoli
RNPEPL1		ENSG00000142327	Q9HAU8	Nucleoplasm
RPAP2	C1orf82, FLJ13150, Rtr1	ENSG00000122484	Q8IXW5	Nucleoli, Cytosol
RPF1	BXDC5	ENSG00000117133	Q9H9Y2	Nucleoli
RPF2	bA397G5.4, BXDC1, FLJ21087	ENSG00000197498	Q9H7B2	Nucleoli
RPL10A	Csa-19, L10A, NEDD6	ENSG00000198755	P62906	Endoplasmic reticulum, Cytosol
RPL13	BBC1, D16S444E, L13	ENSG00000167526	P26373	Nucleoli, Endoplasmic reticulum, Cytosol
RPL13A	L13A, TSTA1	ENSG00000142541	P40429	Nucleoli, Cytosol
RPL18	L18	ENSG00000063177	Q07020	Endoplasmic reticulum, Cytosol
RPL18A	L18A	ENSG00000105640	Q02543	Nucleoli, Cytosol
RPL19	DKFZp779D216, FLJ27452, L19, MGC71997	ENSG00000108298	P84098	Nucleoli, Cytosol
RPL22	EAP, L22	ENSG00000116251	P35268	Nucleoli
RPL22L1		ENSG00000163584	Q6P5R6	Nucleoli
RPL26	L26	ENSG00000161970	P61254	Endoplasmic reticulum, Cytosol
RPL26L1	RPL26P1	ENSG00000037241	Q9UNX3	Endoplasmic reticulum, Cytosol
RPL29	HIP, HUMRPL29, L29, RPL29P10	ENSG00000162244	P47914	Nucleoli, Endoplasmic reticulum, Cytosol
RPL3	L3	ENSG00000100316	P39023	Nucleoli, Cytosol
RPL34	L34	ENSG00000109475	P49207	Nucleoli, Endoplasmic reticulum, Cytosol
RPL4	L4	ENSG00000174444	P36578	Endoplasmic reticulum, Cytosol
RPL5	L5, PPP1R135	ENSG00000122406	P46777	Endoplasmic reticulum, Cytosol
RPL7	humL7-1, L7	ENSG00000147604	P18124	Endoplasmic reticulum, Cytosol
RPL7A	L7A, SURF3, TRUP	ENSG00000148303	P62424	Nucleoli
RPL7L1	dJ475N16.4	ENSG00000146223	Q6DKI1	Nucleoli, Mitochondria
RPL8	L8	ENSG00000161016	P62917	Nucleoli, Endoplasmic reticulum, Cytosol
RPL9	L9	ENSG00000163682	P32969	Endoplasmic reticulum, Cytosol
RPP30	TSG15	ENSG00000148688	P78346	Nucleoplasm, Nucleoli
RPP38		ENSG00000152464	P78345	Nucleoli
RPS11	S11	ENSG00000142534	P62280	Endoplasmic reticulum, Cytosol
RPS17	MGC72007, RPS17L, RPS17L1, RPS17L2, S17	ENSG00000182774	P08708	Endoplasmic reticulum, Cytosol
RPS19BP1	FLJ21770, MGC52010	ENSG00000187051	Q86WX3	Nucleoli, Cytosol
RPS26	S26	ENSG00000197728	P62854	Endoplasmic reticulum, Cytosol
RPS27	MPS-1, MPS1, S27	ENSG00000177954	P42677	Endoplasmic reticulum, Cytosol
RPS27A	S27A, Uba80, UBCEP80	ENSG00000143947	P62979	Nucleoli, Endoplasmic reticulum, Cytosol
RPS27L		ENSG00000185088	Q71UM5	Endoplasmic reticulum, Cytosol
RPS3A	MFTL, S3A	ENSG00000145425	P61247	Nucleoli, Endoplasmic reticulum, Cytosol
RPS6KA3	CLS, HU-3, MRX19, RSK, RSK2	ENSG00000177189	P51812	Nucleoplasm
RPS6KA6	RSK4	ENSG00000072133	Q9UK32	Nucleoplasm, Mitochondria
RRN3	DKFZp566E104, TIF-IA	ENSG00000085721	Q9NYV6	Nucleoli
RRNAD1	C1orf66, CGI-41, METTL25B	ENSG00000143303	Q96FB5	Nucleoli
RRP1	D21S2056E, NNP-1, Nop52, RRP1A	ENSG00000160214	P56182	Nucleoli
RRP12	KIAA0690	ENSG00000052749	Q5JTH9	Nucleoli
RRP15	CGI-115, KIAA0507	ENSG00000067533	Q9Y3B9	Nucleoli
RRP1B	KIAA0179, Nnp1, PPP1R136, RRP1	ENSG00000160208	Q14684	Nucleoli
RRP36	C6orf153, dJ20C7.4	ENSG00000124541	Q96EU6	Nucleoplasm, Nucleoli
RRP7A	CGI-96, Rrp7	ENSG00000189306	Q9Y3A4	Nucleoplasm, Nucleoli
RRP8	KIAA0409, NML	ENSG00000132275	O43159	Nucleoli
RRS1	KIAA0112	ENSG00000179041	Q15050	Nucleoli
RSL1D1	CSIG, DKFZP564M182, L12, PBK1, UTP30	ENSG00000171490	O76021	Nucleoli
RSL24D1	C15orf15, HRP-L30-iso, L30, RPL24, RPL24L	ENSG00000137876	Q9UHA3	Nucleoplasm, Nucleoli
RSPH14	RTDR1	ENSG00000100218	Q9UHP6	Nucleoli
RTF2	C20orf43, CDAO5, HSPC164, RTFDC1	ENSG00000022277	Q9BY42	Nucleoplasm, Nucleoli
S100A13		ENSG00000189171	Q99584	Plasma membrane, Cytosol
S100A2	CAN19, S100L	ENSG00000196754	P29034	Nucleoplasm, Cytosol
SALL1	Hsal1, TBS, ZNF794	ENSG00000103449	Q9NSC2	Nucleoplasm
SAMD15	C14orf174, FAM15A, FLJ35963	ENSG00000100583	Q9P1V8	Nucleoplasm, Nuclear membrane, Nucleoli
SAPCD2	C9orf140, p42.3	ENSG00000186193	Q86UD0	Cytosol
SCML2		ENSG00000102098	Q9UQR0	Nucleoli, Cytosol
SCN5A	CDCD2, CMD1E, CMPD2, HB1, HB2, HBBD, HH1, ICCD, IVF, LQT3, Nav1.5, PFHB1, SSS1	ENSG00000183873	Q14524	Plasma membrane
SDAD1	FLJ10498	ENSG00000198301	Q9NVU7	Nucleoli
SDHA	FP, SDH2, SDHF	ENSG00000073578	P31040	Mitochondria
SDHAF2	C11orf79, FLJ20487, PGL2, SDH5	ENSG00000167985	Q9NX18	Mitochondria, Cytosol
SELENBP1	hSBP, hSP56, LPSB	ENSG00000143416	Q13228	Nucleoli
SELENOF	Sep-15	ENSG00000183291		Nucleoli
SELENOH	C11orf31, SELH	ENSG00000211450	Q8IZQ5	Nucleoplasm, Nucleoli
SENP3	DKFZP586K0919, DKFZp762A152, SMT3IP1, SSP3, Ulp1	ENSG00000161956	Q9H4L4	Nucleoplasm, Nucleoli
SENP5	MGC27076	ENSG00000119231	Q96HI0	Nucleoli
Sep-07	CDC10, CDC3, SEPT7A	ENSG00000122545	Q16181	Actin filaments
SERF2	4F5REL, FAM2C, H4F5rel, HsT17089	ENSG00000140264	P84101	Nucleoplasm
SERTAD3	RBT1	ENSG00000167565	Q9UJW9	Nucleoli
SETD7	KIAA1717, KMT7, SET7, SET7/9, Set9	ENSG00000145391	Q8WTS6	Nucleoli
SETMAR	metnase	ENSG00000170364	Q53H47	Nucleoli
SF3B3	KIAA0017, RSE1, SAP130, SF3b130	ENSG00000189091	Q15393	Nucleoplasm, Nucleoli
SFN	YWHAS	ENSG00000175793	P31947	Cytosol
SFRP1	FRP, FRP-1, SARP2	ENSG00000104332	Q8N474	Nucleoli
SGF29	CCDC101, FLJ32446, TDRD29	ENSG00000176476	Q96ES7	Nucleoli
SH3TC1	FLJ20356	ENSG00000125089	Q8TE82	Nucleoli
SIPA1	SPA1	ENSG00000213445	Q96FS4	Nucleoli
SIRT2	SIR2L	ENSG00000068903	Q8IXJ6	Nucleoli
SIX1	DFNA23	ENSG00000126778	Q15475	Nucleoplasm
SLBP	HBP	ENSG00000163950	Q14493	Nucleoplasm
SLC1A3	EA6, EAAT1, GLAST	ENSG00000079215	P43003	Mitochondria
SLC30A3	ZNT3	ENSG00000115194	Q99726	Vesicles
SLC35F3	FLJ37712	ENSG00000183780	Q8IY50	Golgi apparatus
SLC6A13	GAT2	ENSG00000010379	Q9NSD5	Mitochondria
SLC6A15	FLJ10316, hv7-3, NTT73, SBAT1, V7-3	ENSG00000072041	Q9H2J7	Nucleoli
SLC6A17		ENSG00000197106	Q9H1V8	Golgi apparatus
SLC7A10	asc-1	ENSG00000130876	Q9NS82	Nucleoplasm, Nucleoli
SMAD2	JV18-1, MADH2, MADR2	ENSG00000175387	Q15796	Nucleoplasm, Nucleoli, Cytosol
SMC2	CAP-E, hCAP-E, SMC2L1	ENSG00000136824	O95347	Nucleoplasm
SMG6	C17orf31, EST1A, KIAA0732, SMG-6	ENSG00000070366	Q86US8	Nucleoli
SMIM20	C4orf52, MITRAC7, PNX	ENSG00000250317	Q8N5G0	Nucleoplasm, Cytosol
SMKR1		ENSG00000240204	H3BMG3	Nucleoli
SMPDL3A	ASM3A, ASML3a, FLJ20177, yR36GH4.1	ENSG00000172594	Q92484	Nucleoplasm, Nucleoli, Mitochondria
SNAPC1	PTFgamma, SNAP43	ENSG00000023608	Q16533	Nucleoli
SNAPC3	MGC132011, MGC33124, PTFbeta, SNAP50	ENSG00000164975	Q92966	Nucleoplasm, Nuclear bodies
SNAPIN	BLOC1S7, BORCS3, SNAPAP	ENSG00000143553	O95295	Golgi apparatus
SNORC	ASCL830, C2orf82, UNQ830	ENSG00000182600	Q6UX34	Nucleoplasm, Nucleoli
SNRNP35	U1SNRNPBP	ENSG00000184209	Q16560	Nucleoli
SNX10		ENSG00000086300	Q9Y5X0	Nucleoplasm, Microtubules
SNX15		ENSG00000110025	Q9NRS6	Nucleoli, Cytosol
SNX30	ATG24A	ENSG00000148158	Q5VWJ9	Nucleoplasm, Nucleoli, Cytosol
SOGA1	C20orf117, dJ132F21.1, FLJ44670, KIAA0889, SOGA	ENSG00000149639	O94964	Nucleoli, Cytosol
SOX15	SOX20, SOX26, SOX27	ENSG00000129194	O60248	Nucleoplasm
SP5		ENSG00000204335	Q6BEB4	Nucleoli
SPATA17	IQCH	ENSG00000162814	Q96L03	Nucleoplasm, Nucleoli
SPATA5L1	FLJ12286, MGC5347	ENSG00000171763	Q9BVQ7	Nucleoplasm
SPATS2L	DNAPTP6, SGNP	ENSG00000196141	Q9NUQ6	Nucleoli, Cytosol
SPC24	FLJ90806, SPBC24	ENSG00000161888	Q8NBT2	Nucleoplasm
SPDEF	bA375E1.3, PDEF	ENSG00000124664	O95238	Nucleoplasm, Nucleoli
SPG11	FLJ21439, KIAA1840	ENSG00000104133	Q96JI7	Plasma membrane, Cytosol
SPIN4	FLJ44984, TDRD28	ENSG00000186767	Q56A73	Cytosol
SPOCD1	FLJ25348, PPP1R146	ENSG00000134668	Q6ZMY3	Cytosol
SPON1	f-spondin, KIAA0762	ENSG00000262655	Q9HCB6	Nucleoli, Microtubule ends
SPRY3	HSPRY3	ENSG00000168939	O43610	Cytosol
SPTBN4	KIAA1642, SPTBN3	ENSG00000160460	Q9H254	Nucleoli
SPTY2D1	DKFZp686I068, FLJ39441, Spt2	ENSG00000179119	Q68D10	Nucleoplasm, Nucleoli
SREK1IP1	FLJ36754, P18SRP, SFRS12IP1	ENSG00000153006	Q8N9Q2	Nucleoplasm, Nucleoli
SRFBP1	BUD22, FLJ25286, p49, Rlb1, STRAP	ENSG00000151304	Q8NEF9	Nucleoplasm, Nucleoli
SRP14	ALURBP, MGC14326	ENSG00000140319	P37108	Nucleoli
SRP54		ENSG00000100883	P61011	Cytosol
SRSF5	HRS, SFRS5, SRP40	ENSG00000100650	Q13243	Nucleoplasm
SRSF9	SFRS9, SRp30c	ENSG00000111786	Q13242	Nucleoplasm
SS18L2	KIAA-iso	ENSG00000008324	Q9UHA2	Nucleoli, Mitochondria
SSX1	CT5.1	ENSG00000126752	Q16384	Nucleoplasm, Nucleoli
SSX2	CT5.2a, HD21, HOM-MEL-40, MGC119055, MGC15364, MGC3884, SSX	ENSG00000241476	Q16385	Nucleoplasm, Nucleoli
SSX2B	CT5.2b	ENSG00000268447	Q16385	Nucleoplasm, Nucleoli
SSX3	CT5.3	ENSG00000165584	Q99909	Nucleoplasm, Nucleoli
SSX4	CT5.4	ENSG00000268009	O60224	Nucleoplasm, Nucleoli
SSX4B	OTTHUMT00000056510	ENSG00000269791	O60224	Nucleoplasm, Nucleoli
SSX5		ENSG00000165583	O60225	Nucleoplasm, Nucleoli
SSX7		ENSG00000187754	Q7RTT5	Nucleoplasm, Nucleoli
STEAP3	dudlin-2, STMP3, TSAP6	ENSG00000115107	Q658P3	Cytosol
STK24	MST-3, MST3, MST3B, STE20, STK3	ENSG00000102572	Q9Y6E0	Nucleoli, Cytosol
STK33		ENSG00000130413	Q9BYT3	Nucleoplasm
STON2	STN2, STNB2	ENSG00000140022	Q8WXE9	Cytosol
STX17	FLJ20651	ENSG00000136874	P56962	Nucleoli, Cytosol
SUB1	p14, p15, PC4	ENSG00000113387	P53999	Nucleoplasm, Nucleoli
SUMO1	GMP1, OFC10, PIC1, SMT3C, SMT3H3, SUMO-1, UBL1	ENSG00000116030	P63165	Nucleoplasm, Nuclear membrane
SURF2		ENSG00000148291	Q15527	Nucleoli
SURF6	FLJ30322, RRP14	ENSG00000148296	O75683	Nucleoli
SUZ12	CHET9, JJAZ1, KIAA0160	ENSG00000178691	Q15022	Nucleoplasm, Nucleoli, Nuclear bodies
SYCE3	C22orf41	ENSG00000217442	A1L190	Nucleoplasm, Nucleoli, Golgi apparatus
SYDE2	FLJ13815	ENSG00000097096	Q5VT97	Nucleoli, Golgi apparatus
TACSTD2	EGP-1, GA733-1, M1S1, TROP2	ENSG00000184292	P09758	Plasma membrane
TAF13	TAF2K, TAFII18	ENSG00000197780	Q15543	Nucleoplasm
TAF1B	RAF1B, RAFI63, SL1, TAFI63	ENSG00000115750	Q53T94	Nucleoli
TAF1D	JOSD3, MGC5306, TAF(I)41	ENSG00000166012	Q9H5J8	Nucleoplasm
TANK	I-TRAF, TRAF2	ENSG00000136560	Q92844	Cytosol
TAOK2	KIAA0881, MAP3K17, PSK, PSK1, TAO1, TAO2	ENSG00000149930	Q9UL54	Nucleoplasm, Cytosol
TAS2R5	T2R5	ENSG00000127366	Q9NYW4	Nucleoplasm, Nucleoli
TBC1D1	KIAA1108, TBC, TBC1	ENSG00000065882	Q86TI0	Nucleoli
TBC1D13	FLJ10743	ENSG00000107021	Q9NVG8	Nucleoli
TBCA		ENSG00000171530	O75347	Microtubules
TBL1X	EBI, TBL1	ENSG00000101849	O60907	Nucleoplasm
TBL3	SAZD, UTP13	ENSG00000183751	Q12788	Nucleoli
TBPL1	STUD, TLF, TLP, TRF2	ENSG00000028839	P62380	Nucleoplasm
TCEA1	GTF2S, SII, TCEA, TF2S, TFIIS	ENSG00000187735	P23193	Nucleoplasm
TCHHL1	S100A17, THHL1	ENSG00000182898	Q5QJ38	Nuclear membrane, Nucleoli
TENM2	KIAA1127, ODZ2, Ten-M2	ENSG00000145934	Q9NT68	Nucleoli
TERB2	C15orf43, MGC33951	ENSG00000167014	Q8NHR7	Nucleoli
TEX264	FLJ13935, ZSIG11	ENSG00000164081	Q9Y6I9	Nucleoli, Cytosol
TFF3	HITF, ITF	ENSG00000160180		Nucleoplasm
TGDS	SDR2E1, TDPGD	ENSG00000088451	O95455	Nucleoplasm
THAP3		ENSG00000041988	Q8WTV1	Nucleoplasm
THTPA	THTPASE	ENSG00000259431	Q9BU02	Nucleoplasm
THUMPD3	DKFZP434F091	ENSG00000134077	Q9BV44	Cytosol
TICAM1	MGC35334, PRVTIRB, TICAM-1, TRIF	ENSG00000127666	Q8IUC6	Nucleoplasm, Nucleoli
TIFA	MGC20791, T2BP, T6BP, TIFAA	ENSG00000145365	Q96CG3	Nucleoplasm, Nucleoli
TIGD1	EEYORE	ENSG00000221944	Q96MW7	Nucleoli
TLCD2		ENSG00000185561	A6NGC4	Vesicles
TLDC1	KIAA1609	ENSG00000140950	Q6P9B6	Cytosol
TMA16	C4orf43, FLJ11184	ENSG00000198498	Q96EY4	Nucleoli
TMA7	CCDC72, HSPC016	ENSG00000232112	Q9Y2S6	Nucleoli
TMEM108	CT124, MGC3040	ENSG00000144868	Q6UXF1	Plasma membrane, Cytosol
TMEM151A	MGC33486, TMEM151	ENSG00000179292	Q8N4L1	Nucleoli
TMEM178B	DKFZp547G036	ENSG00000261115	H3BS89	Vesicles
TMEM187	CXorf12, DXS9878E, ITBA1	ENSG00000177854	Q14656	Nucleoli, Cytosol
TMEM217	C6orf128, dJ355M6.2	ENSG00000172738	Q8N7C4	Nucleoli
TMEM35B	ZMYM6NB	ENSG00000243749	Q8NCS4	Nucleoplasm, Nucleoli
TMEM42	MGC29956	ENSG00000169964	Q69YG0	Nucleoplasm
TMPRSS15	ENTK, MGC133046, PRSS7	ENSG00000154646	P98073	Plasma membrane
TMX1	PDIA11, TMX, TXNDC, TXNDC1	ENSG00000139921	Q9H3N1	Endoplasmic reticulum
TNFAIP1	B12, B61, BTBD34, EDP1, MGC2317	ENSG00000109079	Q13829	Nucleoli
TNFRSF9	4-1BB, CD137, ILA	ENSG00000049249	Q07011	Plasma membrane
TNNI1		ENSG00000159173	P19237	Nucleoplasm
TNNT2	CMD1D, CMH2, CMPD2	ENSG00000118194	P45379	Nucleoplasm, Nucleoli
TNPO2	FLJ12155, IPO3, KPNB2B, TRN2	ENSG00000105576	O14787	Nucleoplasm, Nucleoli
TOP2A	TOP2	ENSG00000131747	P11388	Nucleoplasm
TOX4	C14orf92, KIAA0737, LCP1	ENSG00000092203	O94842	Nucleoplasm
TPCN2	TPC2	ENSG00000162341	Q8NHX9	Nucleoli
TRA2A	AWMS1, htra-2-alpha, tra2a	ENSG00000164548	Q13595	Nucleoli
TRAF6	RNF85	ENSG00000175104	Q9Y4K3	Mitochondria
TRDMT1	DNMT2, RNMT1	ENSG00000107614	O14717	Nucleoli
TRIM27	RFP, RNF76	ENSG00000204713	P14373	Nucleoli
TRIM34	RNF21	ENSG00000258659	Q9BYJ4	Centrosome
TRIM41	MGC1127, RINCK	ENSG00000146063	Q8WV44	Nucleoli, Nuclear bodies
TRIM51	SPRYD5, TRIM51A	ENSG00000124900	Q9BSJ1	Vesicles
TRIM52	RNF102	ENSG00000183718	Q96A61	Nucleoli
TRIM6-TRIM34		ENSG00000258588		Centrosome
TRMT10A	MGC27034, RG9MTD2, TRM10	ENSG00000145331	Q8TBZ6	Nucleoli, Actin filaments
TRMT1L	C1orf25	ENSG00000121486	Q7Z2T5	Nucleoplasm
TRMT5	KIAA1393, TRM5	ENSG00000126814	Q32P41	Nucleoplasm, Nucleoli
TSEN15	C1orf19	ENSG00000198860	Q8WW01	Nucleoli
TSG101	TSG10, VPS23	ENSG00000074319	Q99816	Cytosol
TSPYL1	TSPYL	ENSG00000189241	Q9H0U9	Nucleoplasm, Nucleoli
TSPYL6		ENSG00000178021	Q8N831	Nucleoplasm
TSR2	DT1P1A10, RP1-112K5.2, WGG1	ENSG00000158526	Q969E8	Nucleoplasm, Nucleoli
TSSK3	SPOGA3, STK22C	ENSG00000162526	Q96PN8	Nucleoplasm, Nucleoli
TTC27	FLJ20272	ENSG00000018699	Q6P3X3	Mitochondria
TTC28	KIAA1043	ENSG00000100154	Q96AY4	Nucleoli, Mitochondria
TTC3	DCRR1, RNF105, TPRD, TPRDI, TPRDII, TPRDIII	ENSG00000182670	P53804	Nucleoplasm, Nucleoli
TTF1		ENSG00000125482	Q15361	Nucleoplasm, Nucleoli
TTK	CT96, MPH1, MPS1, MPS1L1	ENSG00000112742	P33981	Nucleoli, Cytosol
TTLL1	C22orf7	ENSG00000100271	O95922	Nucleoli
TTLL2	C6orf104, dJ366N23.3, NYD-TSPG	ENSG00000120440	Q9BWV7	Nuclear membrane, Nucleoli
TUB	rd5	ENSG00000166402	P50607	Centriolar satellite
TULP3	TUBL3	ENSG00000078246	O75386	Nucleoplasm, Nucleoli
TWIST2	bHLHa39, Dermo-1, DERMO1	ENSG00000233608	Q8WVJ9	Nucleoplasm
TYW1	FLJ10900, MGC23001, MGC60291, RSAFD1, TYW1A, YPL207W	ENSG00000198874	Q9NV66	Nucleoplasm, Nucleoli
TYW1B	LINC00069, MGC87315, NCRNA00069, RSAFD2	ENSG00000277149		Nucleoplasm, Nucleoli
UBE2R2	CDC34B, FLJ20419, MGC10481, UBC3B	ENSG00000107341	Q712K3	Nucleoplasm, Nucleoli
UBE2T	FANCT, HSPC150	ENSG00000077152	Q9NPD8	Nucleoli
UBE2W	FLJ11011, UBC-16	ENSG00000104343	Q96B02	Nucleoli
UBFD1	FLJ38870, FLJ42145, UBPH	ENSG00000103353	O14562	Nucleoplasm
UBLCP1	CPUB1, MGC10067	ENSG00000164332	Q8WVY7	Nucleoli
UBR3	DKFZp434P117, FLJ37422, KIAA2024, ZNF650	ENSG00000144357	Q6ZT12	Nucleoplasm, Nucleoli
UBXN11	SOC, SOCI, UBXD5	ENSG00000158062	Q5T124	Nucleoli, Cytosol
UBXN8	D8S2298E, REP8, UBXD6	ENSG00000104691	O00124	Endoplasmic reticulum
UFD1	UFD1L	ENSG00000070010	Q92890	Nucleoplasm, Cytosol
UPF3B	HUPF3B, MRX62, RENT3B, UPF3BP1, UPF3BP2, UPF3BP3, UPF3X	ENSG00000125351	Q9BZI7	Cytosol
URB2	KIAA0133, NET10, NPA2	ENSG00000135763	Q14146	Nucleoli
USF3	KIAA2018	ENSG00000176542	Q68DE3	Nucleoplasm, Nucleoli
USP36	FLJ12851, KIAA1453	ENSG00000055483	Q9P275	Nucleoli
USP37	KIAA1594	ENSG00000135913	Q86T82	Nucleoplasm, Nucleoli
USP46	FLJ12552	ENSG00000109189	P62068	Nucleoli
UTP14A	NY-CO-16, SDCCAG16, Utp14	ENSG00000156697	Q9BVJ6	Nucleoli
